index,N_object,Name,Algoritmos de clustering,samples,n_feats,k_real,k_GMM,distributions,compactness_factor,alpha_n,outliers,add_noise,level_0,index,silluette,bh,rtl,sd,db,xb,ch,dnn,mr,pb,rt,wg,c,UW
740,740,edisonn740.xlsx,GMM,5000,100,31,2:40,gamma,0.1,1,500,0,740,740,0.9735314138291866,0.9735314138291866,0.9596565248447495,0.9554498720144387,0.9805245706108106,0.9641553335667273,0.17085345999910084,0.17085345999910084,0.9596565248447495,0.8021120936584984,0.17085345999910084,0.9882853062820606,0.17085345999910084,0.9826026980594682
741,741,edisonn741.xlsx,GMM,5000,100,31,2:40,gamma,0.1,5,500,0,741,741,0.9742901296160786,0.9742901296160786,0.9611489246925337,0.9571696322247607,0.9681597589867569,0.965151952834998,0.16732980938307354,0.16732980938307354,0.9611489246925337,0.810023225656058,0.16732980938307354,0.9739296994564521,0.16732980938307354,0.9711361105496542
742,742,edisonn742.xlsx,GMM,5000,100,31,2:40,gamma,0.3,1,500,0,742,742,0.9804685142156928,0.9804685142156928,0.9598360226330993,0.9554792537748148,0.9648415647122679,0.964161800399972,0.17085345999910084,0.17085345999910084,0.9598360226330993,0.806182543663403,0.17085345999910084,0.9641324820958632,0.17085345999910084,0.977552365765694
743,743,edisonn743.xlsx,GMM,5000,100,31,2:40,gamma,0.3,5,500,0,743,743,0.9738178325906769,0.9738178325906769,0.9614052160428218,0.9571696322247607,0.9681921995837002,0.9652028622701642,0.16732980938307354,0.16732980938307354,0.9614052160428218,0.8110970811586461,0.16732980938307354,0.9768748979901993,0.16732980938307354,0.973520862782406
744,744,edisonn744.xlsx,GMM,5000,100,32,2:40,gamma,0.1,1,500,0,744,744,0.9779441853817045,0.9779441853817045,0.9601378824444824,0.9562802129505573,0.9778054421701424,0.9647303335446257,0.17192874344711911,0.17192874344711911,0.9601378824444824,0.804679923204561,0.17192874344711911,0.987595352505325,0.17192874344711911,0.9717145691049324
745,745,edisonn745.xlsx,GMM,5000,100,32,2:40,gamma,0.1,5,500,0,745,745,0.9714279386429852,0.9714279386429852,0.9610786446609674,0.9554695666370486,0.9628360452623212,0.9660456308161945,0.17148222846418312,0.17148222846418312,0.9610786446609674,0.8018530999380746,0.17148222846418312,0.9622109494883453,0.17148222846418312,0.9899203634645416
746,746,edisonn746.xlsx,GMM,5000,100,32,2:40,gamma,0.3,1,500,0,746,746,0.9841154049396228,0.9841154049396228,0.9605682256776268,0.9561143336720129,0.9776783661589407,0.9648821780519067,0.17192874344711911,0.17192874344711911,0.9605682256776268,0.7677076496682914,0.17192874344711911,0.9723151023980652,0.17192874344711911,0.9754018934360926
747,747,edisonn747.xlsx,GMM,5000,100,32,2:40,gamma,0.3,5,500,0,747,747,0.970586509664877,0.970586509664877,0.9619119875646496,0.9552705137848947,0.9499644879482303,0.965616296038928,0.17148222846418312,0.17148222846418312,0.9619119875646496,0.8009829427220656,0.17148222846418312,0.9627469444861494,0.17148222846418312,0.9899203634645416
748,748,edisonn748.xlsx,GMM,5000,100,33,2:40,gamma,0.1,1,500,0,748,748,0.975303114335289,0.975303114335289,0.9615129006085765,0.9561481133336934,0.9618397248408408,0.9666137710337053,0.17003439613680313,0.17003439613680313,0.9615129006085765,0.7902921252667156,0.17003439613680313,0.9695434153940286,0.17003439613680313,0.9705381928415572
749,749,edisonn749.xlsx,GMM,5000,100,33,2:40,gamma,0.1,5,500,0,749,749,0.9810293175244622,0.9810293175244622,0.963314975527131,0.9586118373685976,0.9596633670477441,0.9675852547640785,0.16551433661600182,0.16551433661600182,0.963314975527131,0.797765846883077,0.16551433661600182,0.9695030663949091,0.16551433661600182,0.9869973468843852
750,750,edisonn750.xlsx,GMM,5000,100,33,2:40,gamma,0.3,1,500,0,750,750,0.974280126749631,0.974280126749631,0.9599836167763085,0.9543417042439096,0.974280126749631,0.9670788877451745,0.17003439613680313,0.17003439613680313,0.9599836167763085,0.8997588532113556,0.974280126749631,0.974280126749631,0.17003439613680313,0.9708844710158572
751,751,edisonn751.xlsx,GMM,5000,100,33,2:40,gamma,0.3,5,500,0,751,751,0.9727465619929331,0.9727465619929331,0.9619539538717268,0.9553386491112142,0.9727465619929331,0.9725727945313348,0.16551433661600182,0.16551433661600182,0.9619539538717268,0.8850573435339201,0.9727465619929331,0.9727465619929331,0.16551433661600182,0.9869973468843852
752,752,edisonn752.xlsx,GMM,5000,100,34,2:40,gamma,0.1,1,500,0,752,752,0.9749845465748724,0.9749845465748724,0.9602479572149752,0.952818791678615,0.9749845465748724,0.9722899466551154,0.17097713944696807,0.17097713944696807,0.9602479572149752,0.8712427089804065,0.9749845465748724,0.9749845465748724,0.17097713944696807,0.968263298403244
753,753,edisonn753.xlsx,GMM,5000,100,34,2:40,gamma,0.1,5,500,0,753,753,0.9925537522337112,0.9925537522337112,0.9614579576779335,0.9549044887150024,0.9925537522337112,0.9731903073472363,0.1659542498412323,0.1659542498412323,0.9614579576779335,0.8693329234582581,0.9925537522337112,0.9925537522337112,0.1659542498412323,0.977663084354286
754,754,edisonn754.xlsx,GMM,5000,100,34,2:40,gamma,0.3,1,500,0,754,754,0.9693991164398493,0.9693991164398493,0.9598855393801152,0.9544039936661832,0.9693991164398493,0.9719696754225126,0.17097713944696807,0.17097713944696807,0.9598855393801152,0.8941042435799862,0.9693991164398493,0.9693991164398493,0.17097713944696807,0.9635217288559124
755,755,edisonn755.xlsx,GMM,5000,100,34,2:40,gamma,0.3,5,500,0,755,755,0.975568910188662,0.975568910188662,0.9617728972668406,0.9552618002188135,0.975568910188662,0.9732742157361752,0.1659542498412323,0.1659542498412323,0.9617728972668406,0.8693329234582581,0.975568910188662,0.975568910188662,0.1659542498412323,0.9703792865703462
756,756,edisonn756.xlsx,GMM,5000,100,35,2:40,gamma,0.1,1,500,0,756,756,0.9781120876200676,0.9781120876200676,0.9621616027611216,0.9550196902385041,0.9781120876200676,0.9759018564211033,0.16609247750653539,0.16609247750653539,0.9621616027611216,0.8827995648048081,0.9781120876200676,0.9781120876200676,0.16609247750653539,0.9711149135057426
757,757,edisonn757.xlsx,GMM,5000,100,35,2:40,gamma,0.1,5,500,0,757,757,0.9747049390242692,0.9747049390242692,0.9647494410577819,0.9570145393548883,0.9747049390242692,0.972989142499181,0.1623654490812965,0.1623654490812965,0.9647494410577819,0.8755889472577963,0.9747049390242692,0.9747049390242692,0.1623654490812965,0.9706863872945948
758,758,edisonn758.xlsx,GMM,5000,100,35,2:40,gamma,0.3,1,500,0,758,758,0.9760620786715604,0.9760620786715604,0.961731948589355,0.9550844399584825,0.9760620786715604,0.9748673873688223,0.16609247750653539,0.16609247750653539,0.961731948589355,0.8822433235372765,0.9760620786715604,0.9760620786715604,0.16609247750653539,0.9694798449533694
759,759,edisonn759.xlsx,GMM,5000,100,35,2:40,gamma,0.3,5,500,0,759,759,0.9765598901363074,0.9765598901363074,0.9650904695021811,0.957136607017459,0.9765598901363074,0.9731025983268848,0.1623654490812965,0.1623654490812965,0.9650904695021811,0.8726581705934494,0.9765598901363074,0.9765598901363074,0.1623654490812965,0.9706863872945948
760,760,edisonn760.xlsx,GMM,5000,100,36,2:40,gamma,0.1,1,500,0,760,760,0.9789286814244513,0.9712056324301093,0.9625933000239428,0.9630961358496044,0.15874486658587872,0.9625933000239428,0.15874486658587872,0.15874486658587872,0.9625933000239428,0.8233873490580397,0.15874486658587872,0.9625933000239428,0.15874486658587872,0.9731481469202016
761,761,edisonn761.xlsx,GMM,5000,100,36,2:40,gamma,0.1,5,500,0,761,761,0.973532445756709,0.9687287209623657,0.9628948375883495,0.9635175872617918,0.160012460297553,0.9628948375883495,0.160012460297553,0.160012460297553,0.9628948375883495,0.8091846360022307,0.160012460297553,0.9628948375883495,0.160012460297553,0.9725542490656952
762,762,edisonn762.xlsx,GMM,5000,100,36,2:40,gamma,0.3,1,500,0,762,762,0.9793583061207239,0.9710619808271219,0.9625876402235422,0.96322202072319,0.15874486658587872,0.9625876402235422,0.15874486658587872,0.15874486658587872,0.9625876402235422,0.8208615875940656,0.15874486658587872,0.9625876402235422,0.15874486658587872,0.967506401049286
763,763,edisonn763.xlsx,GMM,5000,100,36,2:40,gamma,0.3,5,500,0,763,763,0.9728948292890359,0.9661832225958031,0.9617015770555934,0.9627080172879072,0.160012460297553,0.9617015770555934,0.160012460297553,0.160012460297553,0.9617015770555934,0.8095067749501021,0.160012460297553,0.9617015770555934,0.160012460297553,0.9721491854039
764,764,edisonn764.xlsx,GMM,5000,100,37,2:40,gamma,0.1,1,500,0,764,764,0.9717359793671722,0.9535971617116281,0.9621122111416611,0.9623119722980025,0.1625669253447303,0.9621122111416611,0.1625669253447303,0.1625669253447303,0.9621122111416611,0.7764183593310873,0.1625669253447303,0.9621122111416611,0.1625669253447303,0.9724482621232194
765,765,edisonn765.xlsx,GMM,5000,100,37,2:40,gamma,0.1,5,500,0,765,765,0.9783159442669128,0.9678857059051197,0.9655561338836882,0.9658666238285813,0.15145368642211038,0.9655561338836882,0.15145368642211038,0.15145368642211038,0.9655561338836882,0.8092286227492127,0.15145368642211038,0.9655561338836882,0.15145368642211038,0.9895690461939592
766,766,edisonn766.xlsx,GMM,5000,100,37,2:40,gamma,0.3,1,500,0,766,766,0.970389702759522,0.9455922338370588,0.9619272989962485,0.9627483650060908,0.1625669253447303,0.9619272989962485,0.1625669253447303,0.1625669253447303,0.9619272989962485,0.8216876137086768,0.1625669253447303,0.9619272989962485,0.1625669253447303,0.9762040970171162
767,767,edisonn767.xlsx,GMM,5000,100,37,2:40,gamma,0.3,5,500,0,767,767,0.9784237714154527,0.9576905415148917,0.9651678370229467,0.9658925854646324,0.15145368642211038,0.9651678370229467,0.15145368642211038,0.15145368642211038,0.9651678370229467,0.8201561288564821,0.15145368642211038,0.9651678370229467,0.15145368642211038,0.9895690461939592
768,768,edisonn768.xlsx,GMM,5000,100,38,2:40,gamma,0.1,1,500,0,768,768,0.9811756376107399,0.9521798424810921,0.9646474968832123,0.9664131962500063,0.15408524364258272,0.9646474968832123,0.15408524364258272,0.15408524364258272,0.9646474968832123,0.8253957891652876,0.15408524364258272,0.9646474968832123,0.15408524364258272,0.975657038718194
769,769,edisonn769.xlsx,GMM,5000,100,38,2:40,gamma,0.1,5,500,0,769,769,0.9730786932065887,0.949795424750524,0.9613261694799935,0.962597637035252,0.16265883683070098,0.9613261694799935,0.16265883683070098,0.16265883683070098,0.9613261694799935,0.8093833623330183,0.16265883683070098,0.9613261694799935,0.16265883683070098,0.9667965618783466
770,770,edisonn770.xlsx,GMM,5000,100,38,2:40,gamma,0.3,1,500,0,770,770,0.9801672099483957,0.9811205768271998,0.9638457308910628,0.955570987082826,0.15408524364258272,0.9643904033922874,0.15408524364258272,0.15408524364258272,0.9643904033922874,0.8386312107452741,0.15408524364258272,0.9638457308910628,0.15408524364258272,0.9886790438778214
771,771,edisonn771.xlsx,GMM,5000,100,38,2:40,gamma,0.3,5,500,0,771,771,0.976457765014475,0.9790609825445353,0.9598540934664745,0.9512320834357841,0.16265883683070098,0.9605047560125406,0.16265883683070098,0.16265883683070098,0.9605047560125406,0.8249771681939873,0.16265883683070098,0.9598540934664745,0.16265883683070098,0.966094184631348
772,772,edisonn772.xlsx,GMM,5000,100,39,2:40,gamma,0.1,1,500,0,772,772,0.9841546187699023,0.9833789448836346,0.9640749553178396,0.9565627157410946,0.15335630766119404,0.964627431550935,0.15335630766119404,0.15335630766119404,0.964627431550935,0.7988052920980946,0.15335630766119404,0.9640749553178396,0.15335630766119404,0.9724368878844863
773,773,edisonn773.xlsx,GMM,5000,100,39,2:40,gamma,0.1,5,500,0,773,773,0.9828725360366306,0.9767544258950919,0.9627263436485288,0.9538428481342879,0.159329596783419,0.9633763863804462,0.159329596783419,0.159329596783419,0.9633763863804462,0.8288467055470398,0.159329596783419,0.9627263436485288,0.159329596783419,0.9733964044164056
774,774,edisonn774.xlsx,GMM,5000,100,39,2:40,gamma,0.3,1,500,0,774,774,0.976305810764433,0.9785230304212931,0.9643595090099486,0.9568829430011805,0.15335630766119404,0.9652458642489462,0.15335630766119404,0.15335630766119404,0.9652458642489462,0.8313177308764641,0.15335630766119404,0.9643595090099486,0.15335630766119404,0.9747719039607082
775,775,edisonn775.xlsx,GMM,5000,100,39,2:40,gamma,0.3,5,500,0,775,775,0.9731519213294433,0.9826251581382803,0.9619971458675126,0.9532145665598165,0.159329596783419,0.9626560756703232,0.159329596783419,0.159329596783419,0.9626560756703232,0.8219480981637861,0.159329596783419,0.9619971458675126,0.159329596783419,0.9733964044164056
776,776,edisonn776.xlsx,GMM,5000,100,40,2:40,gamma,0.1,1,500,0,776,776,0.9823290417803904,0.9751492368810936,0.9636449096757521,0.9549229845983543,0.1567359306385949,0.9644708085911918,0.1567359306385949,0.1567359306385949,0.9644708085911918,0.8296109631486517,0.1567359306385949,0.9636449096757521,0.1567359306385949,0.974586149961318
777,777,edisonn777.xlsx,GMM,5000,100,40,2:40,gamma,0.1,5,500,0,777,777,0.9725417817377311,0.9813421631716994,0.9659938320043722,0.9575859507742531,0.15206708187061463,0.966750401338578,0.15206708187061463,0.15206708187061463,0.966750401338578,0.8103349468807131,0.15206708187061463,0.9659938320043722,0.15206708187061463,0.9735725982821484
778,778,edisonn778.xlsx,GMM,5000,100,40,2:40,gamma,0.3,1,500,0,778,778,0.9806872267525459,0.9807811178796596,0.9632647419980555,0.9555992919766968,0.1567359306385949,0.9639677804991661,0.1567359306385949,0.1567359306385949,0.9639677804991661,0.814262482543232,0.1567359306385949,0.9632647419980555,0.1567359306385949,0.973018734557714
779,779,edisonn779.xlsx,GMM,5000,100,40,2:40,gamma,0.3,5,500,0,779,779,0.9751716026490399,0.976696897687268,0.9656293876412365,0.9584738661404767,0.15206708187061463,0.9663554904543779,0.15206708187061463,0.15206708187061463,0.9663554904543779,0.8045426981260569,0.15206708187061463,0.9656293876412365,0.15206708187061463,0.9820343318966654
780,780,edisonn780.xlsx,GMM,5000,200,2,2:40,gamma,0.1,1,500,0,780,780,1.0000000000000002,1.0000000000000002,0.6220991008183462,0.9664486982647588,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9664486982647588,0.6438260541587739,1.0000000000000002,1.0000000000000002,0.9664486982647588,1.0000000000000016
781,781,edisonn781.xlsx,GMM,5000,200,2,2:40,gamma,0.1,5,500,0,781,781,1.0,1.0,0.8807519690275117,0.9664170884324284,1.0,1.0,1.0,1.0,0.9664170884324284,0.8740862966238784,1.0,1.0,0.9664170884324284,1.0000000000000009
782,782,edisonn782.xlsx,GMM,5000,200,2,2:40,gamma,0.3,1,500,0,782,782,1.0000000000000002,1.0000000000000002,0.48787552705512716,0.8188895683682795,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8188895683682795,0.4872843733697417,1.0000000000000002,1.0000000000000002,0.8188895683682795,0.7574925816673403
783,783,edisonn783.xlsx,GMM,5000,200,2,2:40,gamma,0.3,5,500,0,783,783,1.0,1.0,0.8786498222406381,0.9667315554287843,1.0,1.0,1.0,1.0,0.9667315554287843,0.8751079231141065,1.0,1.0,0.9667315554287843,1.0000000000000009
784,784,edisonn784.xlsx,GMM,5000,200,3,2:40,gamma,0.1,1,500,0,784,784,0.8879316016950283,0.8879316016950283,0.8350295194775007,1.0,0.8879316016950283,0.8879316016950283,0.8879316016950283,0.8879316016950283,1.0,0.7162250819664532,0.8879316016950283,0.8879316016950283,1.0,0.8879316016950289
785,785,edisonn785.xlsx,GMM,5000,200,3,2:40,gamma,0.1,5,500,0,785,785,0.8706906793431036,0.8706906793431036,0.9041287221631218,1.0,0.8706906793431036,0.8706906793431036,0.8706906793431036,0.8706906793431036,1.0,0.8993141389735501,0.8706906793431036,0.8706906793431036,1.0,1.000000000000001
786,786,edisonn786.xlsx,GMM,5000,200,3,2:40,gamma,0.3,1,500,0,786,786,0.8879316016950283,0.8879316016950283,0.6043388399952505,1.0,0.8879316016950283,0.8879316016950283,0.8879316016950283,0.8879316016950283,1.0,0.5724422316634676,0.8879316016950283,0.8879316016950283,1.0,0.7646918920108211
787,787,edisonn787.xlsx,GMM,5000,200,3,2:40,gamma,0.3,5,500,0,787,787,0.8706906793431036,0.8706906793431036,0.902821759344603,1.0,0.8706906793431036,0.8706906793431036,0.8706906793431036,0.8706906793431036,1.0,0.9010465644147317,0.8706906793431036,0.8706906793431036,1.0,1.000000000000001
788,788,edisonn788.xlsx,GMM,5000,200,4,2:40,gamma,0.1,1,500,0,788,788,0.7449185110789084,0.7449185110789084,0.810856874581842,0.9430224771213823,0.7449185110789084,0.7449185110789084,0.7449185110789084,0.7449185110789084,0.9430224771213823,0.814493306527665,0.7449185110789084,0.7449185110789084,0.9430224771213823,1.0000000000000002
789,789,edisonn789.xlsx,GMM,5000,200,4,2:40,gamma,0.1,5,500,0,789,789,0.7821164057586495,0.7821164057586495,0.9222654266089138,0.9440684168526172,0.7821164057586495,0.7821164057586495,0.7821164057586495,0.7821164057586495,0.9440684168526172,0.920707390597063,0.7821164057586495,0.7821164057586495,0.9440684168526172,1.0000000000000002
790,790,edisonn790.xlsx,GMM,5000,200,4,2:40,gamma,0.3,1,500,0,790,790,0.9793674650290246,0.9430224771213823,0.6607641419648631,0.6021728346543395,0.9430224771213823,0.9793674650290246,0.9430224771213823,0.9430224771213823,0.9793674650290246,0.6728767113336489,0.9430224771213823,0.9793674650290246,0.9793674650290246,0.8906210628797748
791,791,edisonn791.xlsx,GMM,5000,200,4,2:40,gamma,0.3,5,500,0,791,791,0.9788986443357584,0.9440684168526172,0.9181547481696463,0.9019588879979711,0.9440684168526172,0.9788986443357584,0.9440684168526172,0.9440684168526172,0.9788986443357584,0.9203705610951874,0.9440684168526172,0.9788986443357584,0.9788986443357584,0.979692935711056
792,792,edisonn792.xlsx,GMM,5000,200,5,2:40,gamma,0.1,1,500,0,792,792,1.0,0.8927612596748059,0.9273088101845236,0.8730423226859287,0.8927612596748059,1.0,0.8927612596748059,0.8927612596748059,1.0,0.9287204977365917,0.8927612596748059,1.0,1.0,0.9804384834679576
793,793,edisonn793.xlsx,GMM,5000,200,5,2:40,gamma,0.1,5,500,0,793,793,0.9336894577071142,0.8948101522951496,0.9266987561812703,0.9106436985809575,0.8948101522951496,0.9336894577071142,0.8948101522951496,0.8948101522951496,0.9336894577071142,0.9279236968456601,0.8948101522951496,0.9336894577071142,0.9336894577071142,1.0
794,794,edisonn794.xlsx,GMM,5000,200,5,2:40,gamma,0.3,1,500,0,794,794,0.9270198286657761,0.8927612596748059,0.7473225900074861,0.6744792929044544,0.8927612596748059,0.9270198286657761,0.8927612596748059,0.8927612596748059,0.9270198286657761,0.7487421859767552,0.8927612596748059,0.9270198286657761,0.9270198286657761,0.9010755052375904
795,795,edisonn795.xlsx,GMM,5000,200,5,2:40,gamma,0.3,5,500,0,795,795,0.9336894577071142,0.8948101522951497,0.9283589245450257,0.9125153450908497,0.8948101522951497,0.9336894577071142,0.8948101522951497,0.8948101522951497,0.9336894577071142,0.9300978619115123,0.8948101522951497,0.9336894577071142,0.9336894577071142,1.0
